,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
189,2504.972222222222,1627.25,820.9444444444445,527.2222222222222,877.75,631.2222222222222,623.2777777777778,2789.6111111111113,2258.4166666666665,2252.1388888888887
190,938.0,592.6944444444445,1013.3333333333334,996.1111111111111,1739.5,933.6388888888889,1014.9444444444445,952.0,1097.111111111111,1187.8333333333333
191,3140.9166666666665,1322.5833333333333,1299.7222222222222,1211.5277777777778,2973.5,1313.3055555555557,1167.4166666666667,3970.0555555555557,2393.8333333333335,2716.8888888888887
192,345.52777777777777,211.63888888888889,414.8611111111111,415.6111111111111,539.4444444444445,860.5,1235.75,1392.0,616.6111111111111,988.6944444444445
193,338.44444444444446,299.47222222222223,432.44444444444446,920.25,529.9166666666666,972.6944444444445,1159.861111111111,1587.25,403.75,1284.8333333333333
194,938.6944444444445,417.0833333333333,657.3333333333334,499.69444444444446,752.4444444444445,476.5,326.5,1860.111111111111,1096.2777777777778,1269.1666666666667
195,438.8888888888889,328.97222222222223,693.5833333333334,656.9444444444445,1155.888888888889,867.0,860.2777777777778,1493.25,408.44444444444446,509.6388888888889
196,873.5833333333334,643.5833333333334,577.2222222222222,627.6944444444445,1065.9444444444443,718.5833333333334,856.2777777777778,1686.5833333333333,734.0555555555555,673.6944444444445
197,521.5,284.72222222222223,406.4166666666667,228.16666666666666,409.5,247.27777777777777,298.25,1191.0555555555557,564.4166666666666,1096.4722222222222
198,1343.0277777777778,1135.2222222222222,816.4166666666666,535.4444444444445,1240.888888888889,523.6944444444445,422.0,1504.8055555555557,1294.7777777777778,1326.1666666666667
199,759.6388888888889,511.75,494.02777777777777,319.4166666666667,365.8333333333333,464.6388888888889,482.02777777777777,1504.0277777777778,991.5277777777778,941.2222222222222
200,593.1944444444445,460.27777777777777,932.6388888888889,353.0,240.80555555555554,417.97222222222223,307.9166666666667,1125.0,760.5277777777778,712.75
201,904.8611111111111,1030.638888888889,826.9722222222222,541.9444444444445,971.3611111111111,590.5555555555555,545.1666666666666,780.8055555555555,750.5277777777778,740.1388888888889
202,1120.4166666666667,1356.4722222222222,1149.861111111111,589.7777777777778,803.1388888888889,716.9166666666666,637.7222222222222,971.7222222222222,849.5277777777778,1297.888888888889
203,1943.25,2085.5555555555557,1733.1944444444443,1147.5833333333333,1514.8333333333333,1095.0555555555557,913.3611111111111,1485.6944444444443,1599.6944444444443,1580.9722222222222
204,1781.75,1653.361111111111,1769.2222222222222,1009.1666666666666,1297.388888888889,1245.888888888889,824.1388888888889,1373.638888888889,1529.9166666666667,1754.75
205,1526.6666666666667,1909.0,1925.8333333333333,982.5555555555555,1153.75,909.1944444444445,840.4444444444445,1587.0555555555557,1364.138888888889,1855.111111111111
206,1565.861111111111,1461.2777777777778,1807.25,604.3333333333334,801.4444444444445,727.5277777777778,569.4722222222222,2067.1388888888887,1641.1666666666667,1095.2777777777778
207,2291.1666666666665,1612.388888888889,1347.111111111111,662.5,897.5,673.9166666666666,548.6944444444445,2266.0555555555557,1809.4166666666667,2030.75
208,1984.388888888889,1949.2222222222222,1718.9166666666667,1021.75,1515.5277777777778,875.0555555555555,902.1111111111111,2398.6666666666665,2046.5833333333333,1729.5555555555557
209,1984.7777777777778,1079.611111111111,1369.6666666666667,267.4166666666667,636.7222222222222,220.13888888888889,212.44444444444446,2190.527777777778,1948.111111111111,2264.4166666666665
210,2978.3333333333335,1831.2777777777778,1360.0833333333333,688.4722222222222,1257.388888888889,587.5555555555555,349.5833333333333,3029.3333333333335,2696.5833333333335,2136.4166666666665
211,2357.0,1084.361111111111,544.1666666666666,533.0277777777778,1109.888888888889,669.25,576.8611111111111,3619.3888888888887,2474.6944444444443,2440.3333333333335
212,715.3888888888889,402.77777777777777,356.1388888888889,253.66666666666666,1476.7777777777778,183.33333333333334,197.88888888888889,2921.472222222222,946.4166666666666,1737.861111111111
213,521.3611111111111,313.5833333333333,557.3888888888889,639.3611111111111,1851.3055555555557,867.1666666666666,870.8611111111111,1086.2222222222222,468.9166666666667,237.97222222222223
214,262.47222222222223,199.25,274.44444444444446,518.7222222222222,984.0555555555555,898.1666666666666,1065.7777777777778,1312.388888888889,612.5277777777778,872.2222222222222
215,327.75,193.88888888888889,268.8333333333333,325.25,324.0833333333333,459.5833333333333,608.3888888888889,1187.2222222222222,615.0,768.1944444444445
216,1266.4722222222222,450.19444444444446,360.72222222222223,144.13888888888889,967.3333333333334,136.13888888888889,234.58333333333334,1916.0833333333333,1197.9722222222222,1323.5833333333333
217,590.9166666666666,369.1111111111111,438.94444444444446,446.22222222222223,755.3611111111111,518.1944444444445,659.5277777777778,2151.5555555555557,931.8611111111111,746.8888888888889
218,1457.3055555555557,807.6388888888889,1239.888888888889,836.5555555555555,2164.0833333333335,978.4166666666666,772.0277777777778,1359.7777777777778,1014.8333333333334,868.3611111111111
219,1457.388888888889,1217.4722222222222,937.0,786.7777777777778,1001.4166666666666,615.5277777777778,568.2777777777778,1606.5,1333.388888888889,1080.6666666666667
220,1260.0277777777778,704.1666666666666,1096.5555555555557,408.6666666666667,612.1111111111111,453.02777777777777,360.25,1400.75,1466.9444444444443,1288.4444444444443
221,1241.7777777777778,1230.3055555555557,1028.0277777777778,510.94444444444446,442.72222222222223,488.0833333333333,363.0,1188.638888888889,1678.361111111111,1594.888888888889
222,1618.75,1528.388888888889,1733.0277777777778,1230.6944444444443,1624.6944444444443,1194.7777777777778,1098.9722222222222,1035.9166666666667,1235.4722222222222,1381.25
223,971.8055555555555,1495.2222222222222,1398.2222222222222,657.3333333333334,897.4722222222222,619.4444444444445,435.6388888888889,1131.9722222222222,1025.7222222222222,1211.4166666666667
224,588.1111111111111,1026.3333333333333,940.3055555555555,206.47222222222223,393.8888888888889,301.6388888888889,246.77777777777777,1295.8055555555557,654.0277777777778,1677.3333333333333
225,1305.7777777777778,1097.111111111111,1047.9166666666667,373.47222222222223,765.8333333333334,519.5277777777778,513.8888888888889,1649.138888888889,1477.4722222222222,1384.3055555555557
226,2068.8888888888887,1576.5,1432.5277777777778,765.1944444444445,1064.8333333333333,542.3333333333334,598.6944444444445,2188.25,2265.3055555555557,1885.5833333333333
227,3120.9444444444443,2871.1944444444443,2677.3888888888887,1214.8055555555557,1907.5555555555557,1090.0277777777778,728.0555555555555,3066.1388888888887,2473.25,2786.75
228,1966.8055555555557,941.2222222222222,1170.5555555555557,677.5,892.2777777777778,738.75,804.0277777777778,2760.527777777778,2238.472222222222,2040.5833333333333
229,2097.5,1265.611111111111,1133.5833333333333,369.6111111111111,1006.9722222222222,356.25,343.0,2262.472222222222,1616.638888888889,1528.7222222222222
230,2620.277777777778,1509.888888888889,1756.138888888889,648.2222222222222,1570.8333333333333,455.5,352.1666666666667,3110.027777777778,2410.1944444444443,2296.1666666666665
231,3908.777777777778,2581.972222222222,1387.861111111111,323.44444444444446,1185.25,329.5,336.8611111111111,3544.777777777778,2387.4166666666665,2870.1111111111113
232,1179.0555555555557,847.5277777777778,446.8611111111111,345.47222222222223,1848.5,386.6666666666667,429.27777777777777,3283.1944444444443,1241.138888888889,1159.6666666666667
233,770.0555555555555,337.52777777777777,776.3333333333334,786.9444444444445,1126.638888888889,999.4722222222222,772.6111111111111,2290.472222222222,916.5833333333334,1070.138888888889
234,442.1666666666667,274.97222222222223,511.44444444444446,926.4444444444445,733.0833333333334,1113.2222222222222,857.3611111111111,2108.75,763.6666666666666,426.4166666666667
235,165.02777777777777,185.13888888888889,252.33333333333334,209.91666666666666,624.6666666666666,269.72222222222223,391.3888888888889,1058.0555555555557,367.75,552.3333333333334
236,214.27777777777777,201.80555555555554,399.27777777777777,703.1666666666666,587.7777777777778,1173.5833333333333,1005.7777777777778,1054.388888888889,356.8333333333333,467.72222222222223
237,924.6944444444445,682.0555555555555,880.8611111111111,716.25,1365.1666666666667,818.5833333333334,716.1111111111111,1906.2777777777778,773.1111111111111,687.3333333333334
238,1187.25,1212.111111111111,815.1944444444445,612.5833333333334,764.8333333333334,900.6666666666666,602.3888888888889,2179.1666666666665,1424.5277777777778,1241.1666666666667
239,351.44444444444446,262.25,248.05555555555554,152.02777777777777,687.3888888888889,285.9166666666667,248.5,1469.111111111111,464.0,609.0
240,1156.3055555555557,808.5,953.1388888888889,706.5277777777778,1014.0555555555555,813.6111111111111,470.8333333333333,1425.0,1419.0833333333333,986.4444444444445
241,610.0277777777778,950.6666666666666,701.0277777777778,483.6388888888889,554.9444444444445,504.80555555555554,470.47222222222223,1071.611111111111,639.75,685.3055555555555
242,278.0833333333333,324.0833333333333,289.6111111111111,481.22222222222223,617.9166666666666,715.8333333333334,583.4444444444445,802.8611111111111,476.22222222222223,380.80555555555554
243,732.4722222222222,510.72222222222223,361.25,218.05555555555554,232.94444444444446,206.83333333333334,340.8611111111111,1138.5,760.2222222222222,713.8611111111111
244,1316.611111111111,1018.8055555555555,1142.9722222222222,630.0555555555555,904.1111111111111,648.0277777777778,807.9444444444445,1627.1666666666667,1338.4166666666667,1237.0833333333333
245,1065.5833333333333,929.9722222222222,1155.2777777777778,906.6388888888889,1009.8888888888889,780.3333333333334,778.5277777777778,1660.8055555555557,1075.25,1194.3333333333333
246,1262.111111111111,732.5555555555555,1094.2777777777778,527.8611111111111,887.6666666666666,615.0833333333334,379.30555555555554,2063.1111111111113,1424.9444444444443,1447.75
247,2724.472222222222,2390.0555555555557,1635.6666666666667,751.1666666666666,1860.0833333333333,757.4444444444445,685.8888888888889,2886.9444444444443,2373.527777777778,2399.6388888888887
